ID;Reference_paper_number;Country;State;Municipality;Study_location;Latitude;Longitude;Precision;Size_ha;Temperature;Altitude;Annual_rainfall;Vegetation_type;Protect_area;Matrix;Reference;Publication_year;Type_of_publication;Month_start;Year_start;Month_finish;Year_finish;Total_of_months;Sampling_habitat;Effort;Effort_method;Method;Order;Genus_on_paper;Species_name_on_paper;Actual_species_Name;Number_of_record;Density(groups/km2);Density(ind/km2);Density(ind/km10);Abundance(%);Abudance_relative;Abundance(10/km);Voucher_Specimens
AML139;96;Brazil;santa_catarina;Sao Miguel do Oeste;Atlantic Forest Fragment;-26,758433;-53,523275;precise;220;NA;630;NA;Floresta Estacional;no;Agriculture, Pasture;Preuss, J. F., Pfeifer, G. B., Toral, J. F., Bressan, S. J. . Levantamento Rapido de mamiferos terrestres em um remanescente de mata atlantica do sul do Brasil. Unoesc & Ciencia-ACBS 7.1, 89-8,966676.;2016;Article;May;2015;December;2015;8;Interior and edge;878;kilometers;mixed_method;Rodentia;Dasyprocta;Dasyprocta azarae;Dasyprocta azarae;NA;NA;NA;NA;NA;NA;NA;NA
AML139;96;Brazil;santa_catarina;Sao Miguel do Oeste;Atlantic Forest Fragment;-26,758433;-53,523275;precise;220;NA;630;NA;Floresta Estacional;no;Agriculture, Pasture;Preuss, J. F., Pfeifer, G. B., Toral, J. F., Bressan, S. J. . Levantamento Rapido de mamiferos terrestres em um remanescente de mata atlantica do sul do Brasil. Unoesc & Ciencia-ACBS 7.1, 89-8,966676.;2016;Article;May;2015;December;2015;8;Interior and edge;878;kilometers;mixed_method;Rodentia;Sphiggurus;Sphiggurus spp.;Coendou sp.;NA;NA;NA;NA;NA;NA;NA;NA
AML139;96;Brazil;santa_catarina;Sao Miguel do Oeste;Atlantic Forest Fragment;-26,758433;-53,523275;precise;220;NA;630;NA;Floresta Estacional;no;Agriculture, Pasture;Preuss, J. F., Pfeifer, G. B., Toral, J. F., Bressan, S. J. . Levantamento Rapido de mamiferos terrestres em um remanescente de mata atlantica do sul do Brasil. Unoesc & Ciencia-ACBS 7.1, 89-8,966676.;2016;Article;May;2015;December;2015;8;Interior and edge;878;kilometers;mixed_method;Rodentia;Myocastor;Myocastor coypus;Myocastor coypus;NA;NA;NA;NA;NA;NA;NA;NA
AML139;96;Brazil;santa_catarina;Sao Miguel do Oeste;Atlantic Forest Fragment;-26,758433;-53,523275;precise;220;NA;630;NA;Floresta Estacional;no;Agriculture, Pasture;Preuss, J. F., Pfeifer, G. B., Toral, J. F., Bressan, S. J. . Levantamento Rapido de mamiferos terrestres em um remanescente de mata atlantica do sul do Brasil. Unoesc & Ciencia-ACBS 7.1, 89-8,966676.;2016;Article;May;2015;December;2015;8;Interior and edge;878;kilometers;mixed_method;Rodentia;Guerlinguetus;Guerlinguetus spp.;Guerlinguetus sp.;NA;NA;NA;NA;NA;NA;NA;NA
AML139;96;Brazil;santa_catarina;Sao Miguel do Oeste;Atlantic Forest Fragment;-26,758433;-53,523275;precise;220;NA;630;NA;Floresta Estacional;no;Agriculture, Pasture;Preuss, J. F., Pfeifer, G. B., Toral, J. F., Bressan, S. J. . Levantamento Rapido de mamiferos terrestres em um remanescente de mata atlantica do sul do Brasil. Unoesc & Ciencia-ACBS 7.1, 89-8,966676.;2016;Article;May;2015;December;2015;8;Interior and edge;878;kilometers;mixed_method;Pilosa;Tamandua;Tamandua tetradactyla;Tamandua tetradactyla;NA;NA;NA;NA;NA;NA;NA;NA
AML139;96;Brazil;santa_catarina;Sao Miguel do Oeste;Atlantic Forest Fragment;-26,758433;-53,523275;precise;220;NA;630;NA;Floresta Estacional;no;Agriculture, Pasture;Preuss, J. F., Pfeifer, G. B., Toral, J. F., Bressan, S. J. . Levantamento Rapido de mamiferos terrestres em um remanescente de mata atlantica do sul do Brasil. Unoesc & Ciencia-ACBS 7.1, 89-8,966676.;2016;Article;May;2015;December;2015;8;Interior and edge;878;kilometers;mixed_method;Primates;Cebus;Cebus nigritus;Sapajus nigritus;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-20997056;-42598194;precise;NA;NA;218.039;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-20990201;-42585329;precise;NA;NA;784.77;NA;Pasture;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Carnivora;Galictis;Galictis cuja;Galictis cuja;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-20990201;-42585329;precise;NA;NA;784.77;NA;Pasture;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21014778;-42564806;precise;NA;NA;218.618;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Cingulata;Cabassous;Cabassous sp.;Cabassous sp.;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21014778;-42564806;precise;NA;NA;218.618;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Rodentia;Guerlinguetus;Guerlinguetus ingrami;Guerlinguetus brasiliensis;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21014778;-42564806;precise;NA;NA;218.618;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Rodentia;Guerlinguetus;Guerlinguetus ingrami;Guerlinguetus brasiliensis;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21014778;-42564806;precise;NA;NA;218.618;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Carnivora;Leopardus;Leopardus guttulus;Leopardus guttulus;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21014778;-42564806;precise;NA;NA;218.618;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21040246;-42596191;precise;NA;NA;766.077;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Carnivora;Lontra;Lontra longicaudis;Lontra longicaudis;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21050609;-42567966;precise;NA;NA;630.374;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Cingulata;Cabassous;Cabassous sp.;Cabassous sp.;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21050609;-42567966;precise;NA;NA;630.374;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Carnivora;Cerdocyon;Cerdocyon thous;Cerdocyon thous;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21050609;-42567966;precise;NA;NA;630.374;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Carnivora;Chrysocyon;Chrysocyon brachyurus;Chrysocyon brachyurus;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21050609;-42567966;precise;NA;NA;630.374;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Cingulata;Dasypus;Dasypus novemcinctus;Dasypus novemcinctus;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21050609;-42567966;precise;NA;NA;630.374;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Cingulata;Dasypus;Dasypus novemcinctus;Dasypus novemcinctus;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21050609;-42567966;precise;NA;NA;630.374;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Carnivora;Leopardus;Leopardus pardalis;Leopardus pardalis;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21050609;-42567966;precise;NA;NA;630.374;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Carnivora;Nasua;Nasua nasua;Nasua nasua;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21050609;-42567966;precise;NA;NA;630.374;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21059561;-42606577;precise;NA;NA;730.032;NA;Riparian forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML140;97;Brazil;minas_gerais;Sao Sebastiao da Vargem Alegre;Atlantic Forest Fragment;-21059561;-42606577;precise;NA;NA;730.032;NA;Riparian forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML141;97;Brazil;minas_gerais;Rosario da Limeira;Atlantic Forest Fragment;-20994864;-42565658;precise;NA;NA;751.047;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML141;97;Brazil;minas_gerais;Rosario da Limeira;Atlantic Forest Fragment;-20992611;-42546417;precise;NA;NA;218.803;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Carnivora;Eira;Eira barbara;Eira barbara;NA;NA;NA;NA;NA;NA;NA;NA
AML141;97;Brazil;minas_gerais;Rosario da Limeira;Atlantic Forest Fragment;-21024795;-42542067;precise;NA;NA;686.591;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Primates;Callithrix;Callithrix penicillata;Callithrix penicillata;NA;NA;NA;NA;NA;NA;NA;NA
AML141;97;Brazil;minas_gerais;Rosario da Limeira;Atlantic Forest Fragment;-21024795;-42542067;precise;NA;NA;686.591;NA;Semideciduous forest;yes;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Cingulata;Dasypus;Dasypus novemcinctus;Dasypus novemcinctus;NA;NA;NA;NA;NA;NA;NA;NA
AML141;97;Brazil;minas_gerais;Rosario da Limeira;Atlantic Forest Fragment;-21024795;-42542067;precise;NA;NA;686.591;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML141;97;Brazil;minas_gerais;Rosario da Limeira;Atlantic Forest Fragment;-21024795;-42542067;precise;NA;NA;686.591;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML142;97;Brazil;minas_gerais;Muriae;Atlantic Forest Fragment;-21074373;-42509082;precise;NA;NA;619.076;NA;Pasture;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML142;97;Brazil;minas_gerais;Muriae;Atlantic Forest Fragment;-21075254;-42497963;precise;NA;NA;632.44;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Carnivora;Cerdocyon;Cerdocyon thous;Cerdocyon thous;NA;NA;NA;NA;NA;NA;NA;NA
AML142;97;Brazil;minas_gerais;Muriae;Atlantic Forest Fragment;-21075254;-42497963;precise;NA;NA;632.44;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Rodentia;Guerlinguetus;Guerlinguetus ingrami;Guerlinguetus brasiliensis;NA;NA;NA;NA;NA;NA;NA;NA
AML142;97;Brazil;minas_gerais;Muriae;Atlantic Forest Fragment;-21075254;-42497963;precise;NA;NA;632.44;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML142;97;Brazil;minas_gerais;Muriae;Atlantic Forest Fragment;-21075254;-42497963;precise;NA;NA;632.44;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML142;97;Brazil;minas_gerais;Muriae;Atlantic Forest Fragment;-21088999;-42551837;precise;NA;NA;631.097;NA;Pasture;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Rodentia;Coendou;Coendou spinosus;Coendou spinosus;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21083293;-42596136;precise;NA;NA;724.578;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Primates;Callithrix;Callithrix penicillata;Callithrix penicillata;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21083293;-42596136;precise;NA;NA;724.578;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Carnivora;Cerdocyon;Cerdocyon thous;Cerdocyon thous;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21061404;-42576767;precise;NA;NA;678.21;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21061404;-42576767;precise;NA;NA;678.21;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21102192;-42539028;precise;NA;NA;601.041;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Primates;Callithrix;Callithrix penicillata;Callithrix penicillata;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21102192;-42539028;precise;NA;NA;601.041;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Carnivora;Chrysocyon;Chrysocyon brachyurus;Chrysocyon brachyurus;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21102192;-42539028;precise;NA;NA;601.041;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Rodentia;Hydrochoerus;Hydrochoerus hydrochaeris;Hydrochoerus hydrochaeris;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21102192;-42539028;precise;NA;NA;601.041;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Pilosa;Myrmecophaga;Myrmecophaga tridactyla;Myrmecophaga tridactyla;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21107978;-42556013;precise;NA;NA;584.726;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Primates;Callithrix;Callithrix penicillata;Callithrix penicillata;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21107978;-42556013;precise;NA;NA;584.726;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Carnivora;Procyon;Procyon cancrivorus;Procyon cancrivorus;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21107978;-42556013;precise;NA;NA;584.726;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;20;camera_days;cam_trap;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21141713;-42603549;precise;NA;NA;473.771;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Primates;Callithrix;Callithrix penicillata;Callithrix penicillata;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21141713;-42603549;precise;NA;NA;473.771;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Carnivora;Chrysocyon;Chrysocyon brachyurus;Chrysocyon brachyurus;NA;NA;NA;NA;NA;NA;NA;NA
AML143;97;Brazil;minas_gerais;Mirai;Atlantic Forest Fragment;-21141713;-42603549;precise;NA;NA;473.771;NA;Semideciduous forest;no;Pasture;Rosa, C. (2018). Unpublished data. ;2018;Unpublished data;July;2018;October;2018;3;Edge;80;hours;line_transect;Pilosa;Myrmecophaga;Myrmecophaga tridactyla;Myrmecophaga tridactyla;NA;NA;NA;NA;NA;NA;NA;NA
