ID;Country;State ;Municipality;Study_location;Species;Latitude;Longitude;Precision;Reserve_Area;Altitude;Altitude1km;Annual_mean_temperature;Annual_rainfall;Olsong200r;Olsoneconame;ribeirovegtype;BSRs;uc;protectedtype;ID;Year_start;Year_finish ;Duration;Season;Method;Strata_sampling ;Nights;hours_per_night;number_of_mistnets;effort_straube_bianconi;Sampling_habitat;community;Authors;Type;References;Voucher_Specimens
bat1038;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Artibeus.cinereus;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1039;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Artibeus.lituratus;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1040;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Artibeus.planirostris;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1041;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Carollia.perspicillata;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1042;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Desmodus.rotundus;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1043;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Glossophaga.soricina;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1044;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Lophostoma.brasiliense;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1045;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Phyllostomus.discolor;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1046;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Phyllostomus.hastatus;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1047;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Platyrrhinus.lineatus;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1048;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Sturnira.lilium;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1049;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Trachops.cirrhosus;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1050;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Peropteryx.leucoptera;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1051;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Promops.nasutus;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1052;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Lasiurus.blossevillii;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1053;Brazil;RIO GRANDE DO NORTE;NISIA FLORESTA;Nisia Floresta National Forest;Myotis.lavali;-6,086251;-35,184929;Precise;174.95;64;60;25,6;1329;Atlantic Forests;Atlantic Coast restingas;NA;Pernambuco;Y;Protected Forest;bat1003;2011;NA;NA;NA;mist nets;U;25;11;8;79200;Forest trails and surroundings;all;Barros at al;Accepted;Barros, M. A. S., C. M. G. Morais, B. M. B. Figueiredo, G. B. de Moura-Júnior, F. F. S. Ribeiro, D. M. A. Pessoa, F. Ito, and E. Bernard. 2017. Bats (Mammalia, Chiroptera) from the Nísia Floresta National Forest, with new records for the state of Rio Grande do Norte, northeastern Brazil. Biota Neotropica 17:e20170351.;Not located
bat1054;Brazil;RIO GRANDE DO SUL;FREDERICO WESTPHALEN;Frederico Westphalen;Artibeus.fimbriatus;-27,36189731;-53,40998121;Not-Precise;2;554;554;19,1;1884;Atlantic Forests;Araucaria moist forests;Mixed Ombrophilous Forest;Florestas de Araucaria;NA;NA;bat1004;2011;2012;1 year;both;mist nets;U;14;12;6;48600;Forest trails and surroundings;leafnosed;Bernardi;Article;Bernardi, I. P., J. M. D. Miranda, J. Sponchiado, E. Grotto, F. F. Jacomassa, E. M. Teixeira, S. H. Roani, and F. C. Passos. 2009. Morcegos de Frederico Westphalen, Rio Grande do Sul, Brasil (Mammalia: Chiroptera): riqueza e utilização de abrigos. Biota Neotropica 9:349–354.;Coleção de Mamíferos, Departamento de Zoologia, Universidade Federal do Paraná (DZUP), Curitiba, PR, Brazil
bat1055;Brazil;RIO GRANDE DO SUL;FREDERICO WESTPHALEN;Frederico Westphalen;Artibeus.lituratus;-27,36189731;-53,40998121;Not-Precise;2;554;554;19,1;1884;Atlantic Forests;Araucaria moist forests;Mixed Ombrophilous Forest;Florestas de Araucaria;NA;NA;bat1005;2011;2012;2 year;both;mist nets;U;14;12;6;48600;Forest trails and surroundings;leafnosed;Bernardi;Article;Bernardi, I. P., J. M. D. Miranda, J. Sponchiado, E. Grotto, F. F. Jacomassa, E. M. Teixeira, S. H. Roani, and F. C. Passos. 2009. Morcegos de Frederico Westphalen, Rio Grande do Sul, Brasil (Mammalia: Chiroptera): riqueza e utilização de abrigos. Biota Neotropica 9:349–354.;Coleção de Mamíferos, Departamento de Zoologia, Universidade Federal do Paraná (DZUP), Curitiba, PR, Brazil
bat1056;Brazil;RIO GRANDE DO SUL;FREDERICO WESTPHALEN;Frederico Westphalen;Chrotopterus.auritus;-27,36189731;-53,40998121;Not-Precise;2;554;554;19,1;1884;Atlantic Forests;Araucaria moist forests;Mixed Ombrophilous Forest;Florestas de Araucaria;NA;NA;bat1006;2011;2012;3 year;both;mist nets;U;14;12;6;48600;Forest trails and surroundings;leafnosed;Bernardi;Article;Bernardi, I. P., J. M. D. Miranda, J. Sponchiado, E. Grotto, F. F. Jacomassa, E. M. Teixeira, S. H. Roani, and F. C. Passos. 2009. Morcegos de Frederico Westphalen, Rio Grande do Sul, Brasil (Mammalia: Chiroptera): riqueza e utilização de abrigos. Biota Neotropica 9:349–354.;Coleção de Mamíferos, Departamento de Zoologia, Universidade Federal do Paraná (DZUP), Curitiba, PR, Brazil
bat1057;Brazil;RIO GRANDE DO SUL;FREDERICO WESTPHALEN;Frederico Westphalen;Platyrrhinus.lineatus;-27,36189731;-53,40998121;Not-Precise;2;554;554;19,1;1884;Atlantic Forests;Araucaria moist forests;Mixed Ombrophilous Forest;Florestas de Araucaria;NA;NA;bat1007;2011;2012;4 year;both;mist nets;U;14;12;6;48600;Forest trails and surroundings;leafnosed;Bernardi;Article;Bernardi, I. P., J. M. D. Miranda, J. Sponchiado, E. Grotto, F. F. Jacomassa, E. M. Teixeira, S. H. Roani, and F. C. Passos. 2009. Morcegos de Frederico Westphalen, Rio Grande do Sul, Brasil (Mammalia: Chiroptera): riqueza e utilização de abrigos. Biota Neotropica 9:349–354.;Coleção de Mamíferos, Departamento de Zoologia, Universidade Federal do Paraná (DZUP), Curitiba, PR, Brazil
bat1058;Brazil;RIO GRANDE DO SUL;FREDERICO WESTPHALEN;Frederico Westphalen;Pygoderma.bilabiatum;-27,36189731;-53,40998121;Not-Precise;2;554;554;19,1;1884;Atlantic Forests;Araucaria moist forests;Mixed Ombrophilous Forest;Florestas de Araucaria;NA;NA;bat1008;2011;2012;5 year;both;mist nets;U;14;12;6;48600;Forest trails and surroundings;leafnosed;Bernardi;Article;Bernardi, I. P., J. M. D. Miranda, J. Sponchiado, E. Grotto, F. F. Jacomassa, E. M. Teixeira, S. H. Roani, and F. C. Passos. 2009. Morcegos de Frederico Westphalen, Rio Grande do Sul, Brasil (Mammalia: Chiroptera): riqueza e utilização de abrigos. Biota Neotropica 9:349–354.;Coleção de Mamíferos, Departamento de Zoologia, Universidade Federal do Paraná (DZUP), Curitiba, PR, Brazil
bat1059;Brazil;RIO GRANDE DO SUL;FREDERICO WESTPHALEN;Frederico Westphalen;Sturnira.lilium;-27,36189731;-53,40998121;Not-Precise;2;554;554;19,1;1884;Atlantic Forests;Araucaria moist forests;Mixed Ombrophilous Forest;Florestas de Araucaria;NA;NA;bat1009;2011;2012;6 year;both;mist nets;U;14;12;6;48600;Forest trails and surroundings;leafnosed;Bernardi;Article;Bernardi, I. P., J. M. D. Miranda, J. Sponchiado, E. Grotto, F. F. Jacomassa, E. M. Teixeira, S. H. Roani, and F. C. Passos. 2009. Morcegos de Frederico Westphalen, Rio Grande do Sul, Brasil (Mammalia: Chiroptera): riqueza e utilização de abrigos. Biota Neotropica 9:349–354.;Coleção de Mamíferos, Departamento de Zoologia, Universidade Federal do Paraná (DZUP), Curitiba, PR, Brazil
bat1060;Brazil;PARANA;FENIX;Sitios de Fenix Parana;Artibeus.fimbriatus;-23,90972073;-51,9583757;Not-Precise;40;354;357;20,9;1489;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;NA;NA;bat1005;2004;2005;1 year;both;mist nets;U;27;6;10;172800;Forest trails and surroundings;leafnosed;Bianconi at al;Article;Bianconi, G. V., S. B. Mikich, and W. A. Pedro. 2004. Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil. Revista Brasileira de Zoologia 21:943–954.;Museu de Historia Natural Capão da Imbuia (MHNCI), Curitiba, PR, Brazil 
bat1061;Brazil;PARANA;FENIX;Sitios de Fenix Parana;Artibeus.lituratus;-23,90972073;-51,9583757;Not-Precise;40;354;357;20,9;1489;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;NA;NA;bat1005;2004;2005;1 year;both;mist nets;U;27;6;10;172800;Forest trails and surroundings;leafnosed;Bianconi at al;Article;Bianconi, G. V., S. B. Mikich, and W. A. Pedro. 2004. Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil. Revista Brasileira de Zoologia 21:943–954.;Museu de Historia Natural Capão da Imbuia (MHNCI), Curitiba, PR, Brazil 
bat1062;Brazil;PARANA;FENIX;Sitios de Fenix Parana;Artibeus.planirostris;-23,90972073;-51,9583757;Not-Precise;40;354;357;20,9;1489;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;NA;NA;bat1005;2004;2005;1 year;both;mist nets;U;27;6;10;172800;Forest trails and surroundings;leafnosed;Bianconi at al;Article;Bianconi, G. V., S. B. Mikich, and W. A. Pedro. 2004. Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil. Revista Brasileira de Zoologia 21:943–954.;Museu de Historia Natural Capão da Imbuia (MHNCI), Curitiba, PR, Brazil 
bat1063;Brazil;PARANA;FENIX;Sitios de Fenix Parana;Carollia.perspicillata;-23,90972073;-51,9583757;Not-Precise;40;354;357;20,9;1489;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;NA;NA;bat1005;2004;2005;1 year;both;mist nets;U;27;6;10;172800;Forest trails and surroundings;leafnosed;Bianconi at al;Article;Bianconi, G. V., S. B. Mikich, and W. A. Pedro. 2004. Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil. Revista Brasileira de Zoologia 21:943–954.;Museu de Historia Natural Capão da Imbuia (MHNCI), Curitiba, PR, Brazil 
bat1064;Brazil;PARANA;FENIX;Sitios de Fenix Parana;Chiroderma.villosum;-23,90972073;-51,9583757;Not-Precise;40;354;357;20,9;1489;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;NA;NA;bat1005;2004;2005;1 year;both;mist nets;U;27;6;10;172800;Forest trails and surroundings;leafnosed;Bianconi at al;Article;Bianconi, G. V., S. B. Mikich, and W. A. Pedro. 2004. Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil. Revista Brasileira de Zoologia 21:943–954.;Museu de Historia Natural Capão da Imbuia (MHNCI), Curitiba, PR, Brazil 
bat1065;Brazil;PARANA;FENIX;Sitios de Fenix Parana;Chrotopterus.auritus;-23,90972073;-51,9583757;Not-Precise;40;354;357;20,9;1489;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;NA;NA;bat1005;2004;2005;1 year;both;mist nets;U;27;6;10;172800;Forest trails and surroundings;leafnosed;Bianconi at al;Article;Bianconi, G. V., S. B. Mikich, and W. A. Pedro. 2004. Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil. Revista Brasileira de Zoologia 21:943–954.;Museu de Historia Natural Capão da Imbuia (MHNCI), Curitiba, PR, Brazil 
bat1066;Brazil;PARANA;FENIX;Sitios de Fenix Parana;Desmodus.rotundus;-23,90972073;-51,9583757;Not-Precise;40;354;357;20,9;1489;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;NA;NA;bat1005;2004;2005;1 year;both;mist nets;U;27;6;10;172800;Forest trails and surroundings;leafnosed;Bianconi at al;Article;Bianconi, G. V., S. B. Mikich, and W. A. Pedro. 2004. Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil. Revista Brasileira de Zoologia 21:943–954.;Museu de Historia Natural Capão da Imbuia (MHNCI), Curitiba, PR, Brazil 
bat1067;Brazil;PARANA;FENIX;Sitios de Fenix Parana;Micronycteris.megalotis;-23,90972073;-51,9583757;Not-Precise;40;354;357;20,9;1489;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;NA;NA;bat1005;2004;2005;1 year;both;mist nets;U;27;6;10;172800;Forest trails and surroundings;leafnosed;Bianconi at al;Article;Bianconi, G. V., S. B. Mikich, and W. A. Pedro. 2004. Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil. Revista Brasileira de Zoologia 21:943–954.;Museu de Historia Natural Capão da Imbuia (MHNCI), Curitiba, PR, Brazil 
